(-12, -4) 1.80485e-35 4.11668e-32 1.01295e-27 1.41064e-23 8.62106e-20 2.135e-16 2.06779e-13 7.68521e-11 1.08376e-08 5.75658e-07 1.14602e-05 8.52052e-05 0.000235969 0.000243334 0.000116018 0.000115561 8.75165e-05 8.55967e-05 9.14596e-05 3.7574e-05 5.70409e-06 3.19759e-07 6.61673e-09 5.05261e-11 1.4234e-13 1.47902e-16 5.66724e-20 8.00641e-24 4.16969e-28 8.00399e-33 5.66226e-38
(-12, -3) 5.97685e-34 1.06566e-30 1.98219e-26 2.08674e-22 9.64053e-19 1.8048e-15 1.32137e-12 3.71246e-10 3.95754e-08 1.58908e-06 2.39144e-05 0.000134408 0.000281481 0.000228278 0.000194716 0.000205362 0.000121652 0.000111826 6.33958e-05 1.34311e-05 1.0513e-06 3.03863e-08 3.242e-10 1.27644e-12 1.85407e-15 9.9332e-19 1.96246e-22 1.42949e-26 3.83851e-31 3.7991e-36 1.38573e-41
(-12, -2) 7.28129e-33 1.08557e-29 1.64695e-25 1.41416e-21 5.3288e-18 8.13677e-15 4.85897e-12 1.11346e-09 9.68131e-08 3.17066e-06 3.89188e-05 0.000178427 0.000307139 0.000287076 0.000399385 0.000315211 0.00015492 9.84268e-05 2.99264e-05 3.38303e-06 1.4129e-07 2.17898e-09 1.24045e-11 2.6059e-14 2.01964e-17 5.77335e-21 6.08597e-25 2.36539e-29 3.38901e-34 1.78971e-39 3.48314e-45
(-12, -1) 3.26325e-32 4.36455e-29 5.84979e-25 4.43751e-21 1.47723e-17 1.99273e-14 1.05128e-11 2.12828e-09 1.6348e-07 4.72998e-06 5.12937e-05 0.000208188 0.000346592 0.000559267 0.00073621 0.000429637 0.000162222 6.14068e-05 1.03479e-05 6.48505e-07 1.50161e-08 1.28392e-10 4.05233e-13 4.71979e-16 2.02805e-19 3.21419e-23 1.87851e-27 4.04786e-32 3.21541e-37 9.41422e-43 1.01581e-48
(-12, 0) 5.38019e-32 6.93863e-29 8.92093e-25 6.4915e-21 2.07296e-17 2.68242e-14 1.35748e-11 2.6362e-09 1.94246e-07 5.39132e-06 5.61365e-05 0.000224615 0.000521047 0.00112837 0.00119886 0.000531228 0.000137331 2.92857e-05 2.83794e-06 1.02877e-07 1.37839e-09 6.81983e-12 1.24554e-14 8.39451e-18 2.08723e-21 1.91418e-25 6.47356e-30 8.07186e-35 3.71026e-40 6.28595e-46 3.9248e-52
(-12, 1) 3.26325e-32 4.36455e-29 5.84979e-25 4.43751e-21 1.47723e-17 1.99273e-14 1.05128e-11 2.12828e-09 1.63488e-07 4.73416e-06 5.21204e-05 0.000259586 0.000962644 0.00203266 0.00176225 0.000612253 0.000103481 1.17938e-05 6.73453e-07 1.47744e-08 1.20097e-10 3.60571e-13 3.99612e-16 1.63433e-19 2.46591e-23 1.37232e-27 2.8163e-32 2.13095e-37 5.94383e-43 6.11079e-49 2.3153e-55
(-12, 2) 7.28129e-33 1.08557e-29 1.64695e-25 1.41416e-21 5.3288e-18 8.13678e-15 4.85903e-12 1.11364e-09 9.69789e-08 3.22785e-06 4.55036e-05 0.000370834 0.00167802 0.00322006 0.0023914 0.000686069 8.16047e-05 4.85731e-06 1.55005e-07 2.11768e-09 1.09676e-11 2.10485e-14 1.4918e-17 3.90191e-21 3.76517e-25 1.34008e-29 1.75883e-34 8.51115e-40 1.51828e-45 9.98279e-52 2.41898e-58
(-12, 3) 5.97685e-34 1.06566e-30 1.98219e-26 2.08675e-22 9.64082e-19 1.80517e-15 1.32315e-12 3.74362e-10 4.1526e-08 1.9911e-06 4.76719e-05 0.000539545 0.00251334 0.00450847 0.00304931 0.000776459 7.54975e-05 2.91765e-06 4.84237e-08 3.66241e-10 1.19097e-12 1.51679e-15 7.24639e-19 1.28249e-22 8.38141e-27 2.02073e-31 1.79666e-36 5.88981e-42 7.11763e-48 3.17035e-54 5.20426e-61
(-12, 4) 1.80486e-35 4.11694e-32 1.01338e-27 1.41358e-23 8.69573e-20 2.20406e-16 2.29387e-13 1.01804e-10 1.97594e-08 1.61917e-06 5.29686e-05 0.000666179 0.00315934 0.00559741 0.00368886 0.000902922 8.21226e-05 2.78239e-06 3.53014e-08 1.69286e-10 3.11393e-13 2.23987e-16 6.4022e-20 7.27096e-24 3.22123e-28 5.43945e-33 3.44297e-38 8.0946e-44 7.03794e-50 2.2585e-56 2.67251e-63
(-12, 5) 2.02728e-37 6.88089e-34 2.90469e-29 7.4104e-25 8.53096e-21 4.00342e-17 7.32285e-14 5.10643e-11 1.3413e-08 1.3178e-06 4.82143e-05 0.000655019 0.00329776 0.0061441 0.00423181 0.00107669 0.000101134 3.5056e-06 4.48265e-08 2.114e-10 3.67617e-13 2.35694e-16 5.57097e-20 4.85432e-24 1.55936e-28 1.84674e-33 8.06413e-39 1.29856e-44 7.71287e-51 1.69018e-57 1.36697e-64
(-12, 6) 2.79542e-38 1.19971e-34 6.52073e-30 2.03495e-25 2.75657e-21 1.48946e-17 3.10084e-14 2.44555e-11 7.23892e-09 7.99733e-07 3.28572e-05 0.000500816 0.00282714 0.00590335 0.00455545 0.00129819 0.000136547 5.2988e-06 7.58355e-08 4.00174e-10 7.78411e-13 5.58054e-16 1.47431e-19 1.43514e-23 5.14701e-28 6.80053e-33 3.31006e-38 5.93502e-44 3.9201e-50 9.53809e-57 8.54921e-64
(-12, 7) 1.21611e-37 3.9128e-34 1.42211e-29 2.93231e-25 2.6748e-21 1.01265e-17 1.5906e-14 1.06518e-11 3.05052e-09 3.59365e-07 1.66536e-05 0.000294892 0.0019644 0.00488342 0.0045121 0.00154661 0.000196582 9.27315e-06 1.62703e-07 1.06624e-09 2.62772e-12 2.46085e-15 8.87702e-19 1.24959e-22 6.89747e-27 1.48082e-31 1.21651e-36 3.76513e-42 4.3444e-48 1.85782e-54 2.93551e-61
(-12, 8) 2.00501e-37 6.2346e-34 2.17889e-29 4.30976e-25 3.7411e-21 1.3162e-17 1.8129e-14 9.63558e-12 1.99659e-09 1.73173e-07 7.10379e-06 0.000136473 0.00109387 0.00340419 0.00400151 0.00176269 0.000291812 1.84233e-05 4.59347e-07 4.8087e-09 2.21476e-11 4.31871e-14 3.30621e-17 9.52698e-21 1.01841e-24 4.02137e-29 5.85789e-34 3.14646e-39 6.23039e-45 4.54724e-51 1.2231e-57
(-12, 9) 1.2161e-37 3.9122e-34 1.42078e-29 2.92025e-25 2.63407e-21 9.62792e-18 1.3763e-14 7.55039e-12 1.57285e-09 1.24232e-07 3.87259e-06 5.80678e-05 0.000494515 0.00195574 0.00307548 0.00184499 0.000425237 3.99466e-05 1.76885e-06 4.00596e-08 3.94191e-10 1.48632e-12 2.0816e-15 1.07686e-18 2.05552e-22 1.44721e-26 3.75744e-31 3.59685e-36 1.26926e-41 1.65089e-47 7.91344e-54
(-12, 10) 2.71348e-38 9.66126e-35 3.93444e-30 9.06816e-26 9.17215e-22 3.75941e-18 6.02613e-15 3.7068e-12 8.65154e-10 7.60734e-08 2.51422e-06 3.2224e-05 0.000208345 0.000919749 0.00197927 0.00169576 0.000570658 8.52703e-05 7.52238e-06 3.56531e-07 6.75679e-09 4.76904e-11 1.24354e-13 1.19666e-16 4.2484e-20 5.5631e-24 2.68631e-28 4.78262e-33 3.13888e-38 7.59314e-44 6.76936e-50
(-12, 11) 2.22736e-39 9.37536e-36 4.61099e-31 1.28347e-26 1.56782e-22 7.76073e-19 1.50238e-15 1.11609e-12 3.1459e-10 3.34004e-08 1.3292e-06 1.97966e-05 0.000114709 0.000387272 0.00103828 0.00130975 0.000664083 0.000156317 2.62329e-05 2.47994e-06 9.13132e-08 1.24574e-09 6.27466e-12 1.1663e-14 7.99781e-18 2.02287e-21 1.88674e-25 6.48824e-30 8.22511e-35 3.8432e-40 6.61796e-46
(-12, 12) 6.72606e-41 3.5665e-37 2.27446e-32 8.20919e-28 1.30029e-23 8.34598e-20 2.09501e-16 2.01807e-13 7.3759e-11 1.01543e-08 5.2394e-07 1.0097e-05 7.26527e-05 0.000209004 0.000458375 0.000816747 0.000641736 0.000228035 6.42275e-05 1.20357e-05 8.859e-07 2.41404e-08 2.42847e-10 9.01515e-13 1.23467e-15 6.23689e-19 1.1618e-22 7.97935e-27 2.02023e-31 1.88527e-36 6.48371e-42
(-11, -12) 2.85747e-58 1.68393e-53 1.562e-47 8.20028e-42 1.88933e-36 1.76397e-31 6.44094e-27 9.02509e-23 4.79826e-19 9.60891e-16 7.21205e-13 2.02159e-10 2.11075e-08 8.19266e-07 1.18027e-05 6.30343e-05 0.000124674 9.125e-05 2.4699e-05 2.65903e-06 1.18861e-06 3.4364e-06 1.95187e-05 4.16163e-05 3.27356e-05 9.49763e-06 1.01615e-06 4.0084e-08 5.82887e-10 3.12416e-12 6.17112e-15
(-11, -11) 2.82077e-53 8.6393e-49 3.89118e-43 9.91907e-38 1.10966e-32 5.03048e-28 8.91878e-24 6.06798e-20 1.56643e-16 1.52313e-13 5.55083e-11 7.55488e-09 3.83007e-07 7.21821e-06 5.04919e-05 0.000130934 0.000125744 4.46875e-05 6.00887e-06 1.86351e-06 2.95896e-06 1.79856e-05 4.43401e-05 4.03432e-05 1.35419e-05 1.6766e-06 7.65467e-08 1.28853e-09 7.99577e-12 1.82879e-14 1.54151e-17
(-11, -10) 1.02438e-48 1.68389e-44 3.80312e-39 4.86131e-34 2.72704e-29 6.19912e-25 5.51116e-21 1.88018e-17 2.43378e-14 1.18665e-11 2.1685e-09 1.47995e-07 3.76219e-06 3.55532e-05 0.000124706 0.000162155 7.80881e-05 1.40043e-05 3.06086e-06 3.10514e-06 1.59658e-05 4.60477e-05 4.90681e-05 1.9295e-05 2.79916e-06 1.49778e-07 2.9554e-09 2.15008e-11 5.76623e-14 5.6999e-17 2.07645e-20
(-11, -9) 1.36854e-44 1.25194e-40 1.47114e-35 9.7838e-31 2.85551e-26 3.37721e-22 1.56209e-18 2.77265e-15 1.86729e-12 4.73684e-10 4.50358e-08 1.5991e-06 2.11497e-05 0.000103986 0.000189765 0.00012838 3.22176e-05 5.47471e-06 4.56496e-06 1.36142e-05 4.62814e-05 5.85688e-05 2.73599e-05 4.71646e-06 2.99955e-07 7.03611e-09 6.08637e-11 1.94112e-13 2.28217e-16 9.88962e-20 1.5794e-23
(-11, -8) 6.72606e-41 3.5665e-37 2.27446e-32 8.20919e-28 1.30029e-23 8.34598e-20 2.09501e-16 2.01807e-13 7.3759e-11 1.01543e-08 5.23939e-07 1.00962e-05 7.24682e-05 0.000193365 0.000191505 7.0338e-05 1.17587e-05 8.03783e-06 1.16495e-05 4.46218e-05 6.81109e-05 3.83962e-05 7.98995e-06 6.13554e-07 1.7382e-08 1.81628e-10 6.99866e-13 9.94299e-16 5.20737e-19 1.00521e-22 7.15115e-27
(-11, -7) 1.2161e-37 3.9122e-34 1.42078e-29 2.92025e-25 2.63407e-21 9.6279e-18 1.37628e-14 7.54958e-12 1.57132e-09 1.23188e-07 3.6196e-06 3.97195e-05 0.000162351 0.00024669 0.000139141 3.05152e-05 1.47152e-05 1.3225e-05 4.08769e-05 7.6451e-05 5.29361e-05 1.3535e-05 1.27747e-06 4.44932e-08 5.71709e-10 2.70953e-12 4.73545e-15 3.05139e-18 7.24827e-22 6.34612e-26 2.04768e-30
(-11, -6) 8.08878e-35 1.66112e-31 3.62825e-27 4.48523e-23 2.43324e-19 5.34907e-16 4.59878e-13 1.51722e-10 1.89923e-08 8.95504e-07 1.58252e-05 0.000104443 0.000256755 0.000234645 8.03274e-05 2.72435e-05 2.40105e-05 3.60701e-05 8.18383e-05 7.09968e-05 2.27552e-05 2.69313e-06 1.17657e-07 1.89684e-09 1.12819e-11 2.47498e-14 2.00221e-17 5.97195e-21 6.56634e-25 2.66113e-29 3.97457e-34
(-11, -5) 1.97926e-32 2.7451e-29 3.83496e-25 3.03222e-21 1.05214e-17 1.47936e-14 8.13479e-12 1.71656e-09 1.37435e-07 4.1447e-06 4.68469e-05 0.000197751 0.000310933 0.000182057 5.57714e-05 4.98709e-05 3.99706e-05 8.24386e-05 9.14329e-05 3.75739e-05 5.70409e-06 3.19759e-07 6.61673e-09 5.05261e-11 1.4234e-13 1.47902e-16 5.66724e-20 8.00641e-24 4.16969e-28 8.00399e-33 5.66226e-38
(-11, -4) 1.78167e-30 1.77529e-27 1.69886e-23 9.20134e-20 2.18701e-16 2.10641e-13 7.93422e-11 1.14684e-08 6.2897e-07 1.29931e-05 0.000100598 0.000290879 0.000313399 0.000134752 9.75012e-05 8.12748e-05 8.06829e-05 0.000111183 6.00779e-05 1.20025e-05 8.85807e-07 2.41404e-08 2.42847e-10 9.01515e-13 1.23467e-15 6.23689e-19 1.1618e-22 7.97935e-27 2.02023e-31 1.88527e-36 6.48371e-42
(-11, -3) 5.90009e-29 4.51645e-26 3.19239e-22 1.27716e-18 2.24224e-15 1.59518e-12 4.43816e-10 4.73845e-08 1.91953e-06 2.92895e-05 0.000167502 0.000357778 0.00028821 0.000174779 0.000189638 0.000121135 0.000126334 9.12604e-05 2.46974e-05 2.47052e-06 9.12928e-08 1.24572e-09 6.27466e-12 1.1663e-14 7.99781e-18 2.02287e-21 1.88674e-25 6.48824e-30 8.22511e-35 3.8432e-40 6.61796e-46
(-11, -2) 7.18778e-28 4.54084e-25 2.57213e-21 8.24648e-18 1.16024e-14 6.6148e-12 1.47487e-09 1.26191e-07 4.09665e-06 5.00941e-05 0.000229587 0.000393976 0.000306369 0.000370314 0.000318737 0.000169502 0.000129074 4.86247e-05 6.81297e-06 3.52832e-07 6.75013e-09 4.76861e-11 1.24353e-13 1.19666e-16 4.2484e-20 5.5631e-24 2.68631e-28 4.78262e-33 3.13888e-38 7.59314e-44 6.76936e-50
(-11, -1) 3.22134e-27 1.81077e-24 8.96184e-21 2.51046e-17 3.08613e-14 1.53732e-11 2.99488e-09 2.2389e-07 6.35062e-06 6.78513e-05 0.000271905 0.000425093 0.00054731 0.000744075 0.000471047 0.000196967 8.93718e-05 1.81102e-05 1.36429e-06 3.7989e-08 3.90771e-10 1.4843e-12 2.08117e-15 1.07682e-18 2.05551e-22 1.44721e-26 3.75744e-31 3.59685e-36 1.26926e-41 1.65089e-47 7.91344e-54
(-11, 0) 5.31109e-27 2.8707e-24 1.35776e-20 3.63479e-17 4.27012e-14 2.03278e-11 3.78448e-09 2.70372e-07 7.32904e-06 7.48591e-05 0.000290348 0.000571191 0.00116482 0.00131303 0.00062555 0.000180131 4.52394e-05 5.11995e-06 2.16374e-07 3.38079e-09 1.95141e-11 4.15926e-14 3.27241e-17 9.50105e-21 1.01769e-24 4.02062e-29 5.8576e-34 3.14642e-39 6.23037e-45 4.54724e-51 1.2231e-57
(-11, 1) 3.22134e-27 1.81077e-24 8.96184e-21 2.51046e-17 3.08613e-14 1.53732e-11 2.99489e-09 2.23894e-07 6.35296e-06 6.8382e-05 0.000311968 0.00103932 0.00225079 0.0020649 0.000764284 0.000141335 1.8511e-05 1.20377e-06 2.98918e-08 2.74937e-10 9.34303e-13 1.17242e-15 5.43078e-19 9.28311e-23 5.85414e-27 1.36166e-31 1.16795e-36 3.6936e-42 4.306e-48 1.85027e-54 2.93007e-61
(-11, 2) 7.18778e-28 4.54084e-25 2.57213e-21 8.24648e-18 1.16024e-14 6.61484e-12 1.47497e-09 1.26297e-07 4.13724e-06 5.54647e-05 0.000416683 0.00188841 0.00378047 0.00295462 0.000895091 0.000113537 7.42988e-06 2.646e-07 3.99277e-09 2.27495e-11 4.80104e-14 3.74259e-17 1.07699e-20 1.14367e-24 4.48055e-29 6.47439e-34 3.44996e-39 6.77796e-45 4.9089e-51 1.3104e-57 1.28916e-64
(-11, 3) 5.90009e-29 4.51645e-26 3.1924e-22 1.27718e-18 2.24247e-15 1.59638e-12 4.46097e-10 4.89412e-08 2.27686e-06 5.29867e-05 0.000607632 0.00293772 0.00551237 0.00391026 0.00104557 0.000106908 4.36046e-06 7.70562e-08 6.26424e-10 2.19065e-12 2.9925e-15 1.53163e-18 2.90353e-22 2.03274e-26 5.25106e-31 5.0034e-36 1.75807e-41 2.2776e-47 1.08772e-53 1.91468e-60 1.2421e-67
(-11, 4) 1.78169e-30 1.77562e-27 1.70099e-23 9.25777e-20 2.24217e-16 2.29842e-13 1.01967e-10 2.00849e-08 1.69535e-06 5.76568e-05 0.000757327 0.0037598 0.00698217 0.00482671 0.00123971 0.000118317 4.20458e-06 5.5888e-08 2.8015e-10 5.36637e-13 3.99965e-16 1.17977e-19 1.38263e-23 6.34433e-28 1.11438e-32 7.35918e-38 1.80818e-43 1.64449e-49 5.52267e-56 6.84092e-63 3.12385e-70
(-11, 5) 2.03903e-32 3.46837e-29 6.65521e-25 7.30367e-21 3.46434e-17 6.53628e-14 4.7433e-11 1.30254e-08 1.34147e-06 5.1537e-05 0.000736053 0.00389891 0.00764732 0.00554744 0.00148699 0.000147186 5.37696e-06 7.24679e-08 3.60207e-10 6.60154e-13 4.46004e-16 1.11061e-19 1.01922e-23 3.44675e-28 4.29502e-33 1.97205e-38 3.33627e-44 2.0797e-50 4.77698e-57 4.04336e-64 1.26127e-71
(-11, 6) 7.36218e-33 1.20692e-29 2.25596e-25 2.55752e-21 1.30581e-17 2.71054e-14 2.18857e-11 6.72741e-09 7.7822e-07 3.36507e-05 0.000541626 0.00323607 0.00716352 0.00586737 0.00177642 0.000198663 8.20214e-06 1.24968e-07 7.02436e-10 1.45631e-12 1.11348e-15 3.13949e-19 3.26417e-23 1.25153e-27 1.76971e-32 9.23063e-38 1.77633e-43 1.26156e-49 3.30795e-56 3.20395e-63 1.14694e-70
(-11, 7) 3.26326e-32 4.36485e-29 5.85265e-25 4.44868e-21 1.49343e-17 2.07783e-14 1.20723e-11 3.06957e-09 3.44878e-07 1.61998e-05 0.000300217 0.0021236 0.0056436 0.00559427 0.00206231 0.000282658 1.44329e-05 2.75933e-07 1.99388e-09 5.53143e-12 6.01983e-15 2.61988e-18 4.56443e-22 3.11792e-26 8.13407e-31 7.95713e-36 2.89107e-41 3.88431e-47 1.92614e-53 3.52216e-60 2.37406e-67
(-11, 8) 5.38019e-32 6.93863e-29 8.92093e-25 6.49153e-21 2.07303e-17 2.68313e-14 1.35992e-11 2.66691e-09 2.07938e-07 7.32806e-06 0.000132254 0.00109673 0.00366335 0.00467597 0.00224847 0.000408999 2.88377e-05 8.37254e-07 1.09475e-08 6.49975e-11 1.58362e-13 1.47083e-16 5.08163e-20 6.4901e-24 3.05918e-28 5.31905e-33 3.41051e-38 8.0626e-44 7.02637e-50 2.25696e-56 2.67176e-63
(-11, 9) 3.26325e-32 4.36455e-29 5.84979e-25 4.43751e-21 1.47723e-17 1.99273e-14 1.0513e-11 2.12866e-09 1.63808e-07 4.83164e-06 6.16327e-05 0.000467269 0.00192515 0.00331657 0.00220614 0.000569703 6.22461e-05 3.52076e-06 1.04864e-07 1.29978e-09 6.06668e-12 1.04824e-14 6.68794e-18 1.57469e-21 1.36784e-25 4.38243e-30 5.17777e-35 2.25549e-40 3.6219e-46 2.14373e-52 4.67611e-59
(-11, 10) 7.28129e-33 1.08557e-29 1.64695e-25 1.41416e-21 5.3288e-18 8.13677e-15 4.85897e-12 1.11347e-09 9.68169e-08 3.17294e-06 3.94181e-05 0.000214032 0.000834193 0.00193239 0.00186156 0.000712923 0.000126915 1.48386e-05 9.2174e-07 2.23414e-08 2.00934e-10 6.6754e-13 8.18644e-16 3.70481e-19 6.18551e-23 3.8091e-27 8.65002e-32 7.24239e-37 2.23535e-42 2.543e-48 1.06617e-54
(-11, 11) 5.97685e-34 1.06566e-30 1.98219e-26 2.08674e-22 9.64053e-19 1.8048e-15 1.32137e-12 3.71246e-10 3.95754e-08 1.58911e-06 2.39256e-05 0.000136193 0.000368359 0.000912602 0.00129349 0.000756428 0.000211016 4.67462e-05 5.88546e-06 2.85263e-07 5.11785e-09 3.39082e-11 8.29294e-14 7.48454e-17 2.49206e-20 3.06049e-24 1.38602e-28 2.3143e-33 1.42452e-38 3.23187e-44 2.70222e-50
(-11, 12) 1.80485e-35 4.11668e-32 1.01295e-27 1.41064e-23 8.62106e-20 2.135e-16 2.06779e-13 7.68521e-11 1.08376e-08 5.75658e-07 1.14603e-05 8.52462e-05 0.000240906 0.000395861 0.000714642 0.000654373 0.000272474 9.70902e-05 2.47463e-05 2.47066e-06 9.1293e-08 1.24572e-09 6.27466e-12 1.1663e-14 7.99781e-18 2.02287e-21 1.88674e-25 6.48824e-30 8.22511e-35 3.8432e-40 6.61796e-46
(-10, -12) 1.0377e-53 3.36796e-49 1.61744e-43 4.39621e-38 5.24391e-33 2.53476e-28 4.79172e-24 3.47608e-20 9.56792e-17 9.91982e-14 3.85464e-11 5.59389e-09 3.0238e-07 6.07625e-06 4.53198e-05 0.000125308 0.000128314 4.8621e-05 6.82981e-06 9.50857e-07 1.24324e-06 9.81451e-06 3.44436e-05 4.46152e-05 2.13204e-05 3.7579e-06 2.44255e-07 5.85345e-09 5.17106e-11 1.68377e-13 2.02055e-16
(-10, -11) 1.02438e-48 1.68389e-44 3.80312e-39 4.86131e-34 2.72704e-29 6.19912e-25 5.51116e-21 1.88018e-17 2.43378e-14 1.18665e-11 2.1685e-09 1.47995e-07 3.76219e-06 3.55532e-05 0.000124706 0.000162155 7.80876e-05 1.39273e-05 1.60967e-06 1.43103e-06 8.77862e-06 3.49032e-05 5.128e-05 2.78025e-05 5.56107e-06 4.1027e-07 1.11617e-08 1.11959e-10 4.13989e-13 5.64229e-16 2.83401e-19
(-10, -10) 3.72008e-44 3.19508e-40 3.49881e-35 2.16841e-30 5.89773e-26 6.50021e-22 2.80183e-18 4.63446e-15 2.9086e-12 6.87587e-10 6.09206e-08 2.01581e-06 2.48453e-05 0.000113837 0.000193594 0.00012205 2.85045e-05 3.14959e-06 2.08861e-06 7.61673e-06 3.4524e-05 5.81772e-05 3.61885e-05 8.30695e-06 7.03478e-07 2.19734e-08 2.531e-10 1.07487e-12 1.68275e-15 9.71004e-19 2.06492e-22
(-10, -9) 4.96992e-40 2.31064e-36 1.27105e-31 3.9571e-27 5.40641e-23 2.99321e-19 6.48095e-16 5.38494e-13 1.69766e-10 2.01594e-08 8.97219e-07 1.49131e-05 9.2331e-05 0.000212505 0.000181536 5.74949e-05 7.30905e-06 3.48455e-06 6.55592e-06 3.31251e-05 6.4829e-05 4.68538e-05 1.24998e-05 1.2306e-06 4.46957e-08 5.9876e-10 2.95793e-12 5.38758e-15 3.61742e-18 8.95242e-22 8.16513e-26
(-10, -8) 2.4426e-36 6.39984e-33 1.84269e-28 3.00279e-24 2.14739e-20 6.22288e-17 7.0525e-14 3.06715e-11 5.06122e-09 3.14581e-07 7.32828e-06 6.37561e-05 0.000206609 0.000248897 0.000111294 1.88449e-05 6.16174e-06 6.56058e-06 3.05994e-05 7.05096e-05 6.00576e-05 1.88896e-05 2.19312e-06 9.39628e-08 1.4852e-09 8.65872e-12 1.86153e-14 1.47556e-17 4.31163e-21 4.6437e-25 1.84318e-29
(-10, -7) 4.41633e-33 6.82557e-30 1.0789e-25 9.65204e-22 3.78938e-18 6.0285e-15 3.75077e-12 8.95512e-10 8.1124e-08 2.76812e-06 3.54007e-05 0.000169079 0.000300797 0.000198932 4.90758e-05 1.14824e-05 9.91556e-06 2.70941e-05 7.42388e-05 7.57362e-05 2.85427e-05 3.97211e-06 2.04048e-07 3.86808e-09 2.70518e-11 6.97807e-14 6.63777e-17 2.32798e-20 3.00979e-24 1.43426e-28 2.51885e-33
